StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
2194,18,0,0,1,2.261994788476449,18,N,Moderado,S,S,N,N,1.8186125604584331,E
2195,16,0,0,2,3.126628767856772,10,N,Baixo,S,S,S,S,2.3631214597500585,D
2196,15,1,2,2,8.740674508995417,2,N,Baixo,N,N,N,N,2.791339403107066,C
2197,16,0,0,2,7.937787861780792,7,S,Moderado,S,N,N,N,2.9545340837691567,C
2198,17,1,0,0,14.870885392745892,19,N,Alto,N,N,N,S,1.8128870432088853,E
2199,17,0,3,4,11.614742795947038,18,S,Baixo,N,N,N,N,1.1414565556036804,E
2200,15,0,0,0,7.762661620044986,9,N,Nenhum,N,S,N,N,2.295362280360723,D
2201,15,0,1,1,3.4152056690077126,15,N,Moderado,S,N,N,N,1.6771008018764466,E
2202,16,0,1,0,4.536742046509903,4,N,Moderado,N,N,N,N,2.7521639310365127,C
2203,18,0,0,2,11.51002036938118,19,S,Baixo,N,N,N,N,1.201444582455696,E
2204,16,0,1,3,8.46877609799585,8,S,Moderado,S,S,S,S,2.901185606881623,C
2205,15,1,0,2,10.29855017721344,7,N,Moderado,S,N,N,N,2.6768273942833725,C
2206,16,0,1,3,3.4135487060446734,10,N,Moderado,S,N,N,N,2.297639912551669,D
2207,15,1,0,0,13.258125046891315,15,N,Moderado,N,N,N,N,1.4514410214002431,E
2208,16,0,1,2,17.05077481711934,6,N,Alto,N,S,N,N,2.981786874282664,C
2209,15,0,0,2,5.158790135738012,14,S,Nenhum,N,N,S,S,1.4152214905212377,E
2210,15,1,1,2,9.830284516636532,23,N,Baixo,S,N,N,N,0.9285393441441628,E
2211,15,0,0,0,19.51054658041804,28,N,Moderado,N,N,N,S,0.984031782647104,E
2212,18,1,0,2,6.664834811014552,20,S,Moderado,S,N,N,S,1.382935704905427,E
2213,16,1,0,2,11.900926898475223,19,S,Moderado,N,S,N,N,1.8638998217614855,E
2214,16,0,0,2,1.8039140040048876,22,N,Alto,S,S,N,N,1.2284288472926583,E
2215,16,1,2,2,12.120300049588865,16,N,Alto,S,N,S,N,2.137393264966037,D
2216,15,1,0,1,1.7926354660923582,5,N,Baixo,S,N,S,N,2.434532444006976,D
2217,16,0,3,2,19.18470870647644,14,N,Alto,N,N,N,N,2.2564883117007817,D
2218,16,1,3,1,14.313253041446227,7,N,Moderado,N,S,N,N,2.6891551121146304,C
2219,15,0,1,3,15.763195762714128,6,S,Baixo,N,N,N,N,3.1312358848124213,B
2220,17,0,0,2,14.082087215432736,1,S,Elevado,N,S,N,N,3.7702839726154447,A
2221,15,0,0,1,11.794580721529314,29,N,Alto,N,S,N,N,0.7995911976901089,E
2222,16,0,2,4,8.998255621710108,12,N,Elevado,S,S,N,N,2.964668230929299,C
2223,15,1,0,2,17.167467595221247,29,N,Baixo,N,S,N,N,0.7027603188634381,E
2224,17,0,0,0,19.13671335086126,22,N,Baixo,S,N,S,N,1.1936177713396423,E
2225,15,0,1,2,9.980723458081629,28,N,Moderado,N,S,N,N,0.2999519061623816,E
2226,16,1,2,1,18.63070098310524,5,N,Alto,N,S,N,N,3.299578873421429,B
2227,17,0,2,3,11.66665819977035,28,N,Baixo,N,N,N,N,0.2123670952038988,E
2228,18,0,0,3,10.767683737928664,4,N,Alto,S,S,S,N,3.526125037802421,A
2229,16,1,1,4,9.089654659107133,19,N,Moderado,N,S,N,N,1.6117379539626009,E
2230,17,1,0,2,4.185755230602397,0,N,Moderado,S,S,N,N,3.343050864114286,B
2231,17,1,0,2,0.0743932163611837,28,N,Alto,N,N,N,N,0.0264686610642805,E
2232,18,1,2,2,4.830124537121225,17,N,Alto,S,N,N,N,1.636403110402885,E
2233,15,1,0,1,10.194463432071304,14,N,Nenhum,N,N,N,N,1.7097013783889978,E
2234,15,1,0,2,7.599199045195051,22,N,Elevado,N,S,S,N,1.4851118281074416,E
2235,16,1,0,2,8.969704560052676,9,N,Moderado,S,S,N,N,2.9994091469264443,C
2236,18,0,2,0,19.61296439128099,2,S,Nenhum,S,N,N,N,3.515415829646008,A
2237,15,1,2,2,7.005447413386552,4,N,Alto,N,N,N,N,2.91813912755296,C
2238,18,1,1,3,9.043658787202158,23,N,Elevado,S,S,N,N,1.3622335993641654,E
2239,15,1,2,3,2.6703110270563912,28,N,Alto,N,N,N,N,0.205067960146301,E
2240,17,0,0,0,0.9591546487397528,12,N,Alto,S,N,S,N,2.2332394663089845,D
2241,15,0,0,0,15.508190291849893,7,S,Alto,N,S,N,N,3.159302938456266,B
2242,18,1,0,1,11.413663501439572,21,S,Elevado,N,N,S,N,1.994611703201556,E
2243,17,1,0,3,15.2140961208779,20,N,Nenhum,N,N,N,S,0.9990885438974272,E
2244,17,1,0,1,2.9972559777310326,28,N,Alto,S,S,N,N,0.5219557256642748,E
2245,17,0,3,2,11.43657542365382,1,N,Alto,S,N,N,N,3.463687549123432,B
2246,18,0,0,1,5.072849486827511,8,N,Nenhum,N,S,N,N,1.9879647265294176,E
2247,16,1,0,2,4.561236338000398,16,N,Moderado,S,N,N,S,1.6819048043902567,E
2248,16,0,0,1,0.2305202810597051,26,N,Moderado,N,N,N,N,0.1126350589951871,E
2249,16,1,0,2,2.606814471381438,17,N,Alto,S,N,N,S,1.9079839135479155,E
2250,18,0,3,1,6.185362229993907,12,N,Nenhum,N,N,N,N,1.1979333311054492,E
2251,17,0,0,2,2.337575211818781,0,S,Alto,N,N,N,N,3.2152726848869184,B
2252,16,1,0,1,19.71716880821875,11,N,Baixo,N,N,N,N,2.190269258704484,D
2253,18,1,2,2,6.172652970479014,19,N,Moderado,N,N,S,N,1.1509661314441684,E
2254,16,1,0,3,2.6064789340465637,19,N,Alto,N,N,N,S,0.6901513450987352,E
2255,15,1,0,1,3.981646256559155,20,N,Moderado,S,N,N,N,1.5199552920755757,E
2256,16,0,0,3,11.75406456682953,4,S,Moderado,N,N,N,N,3.168988610106379,B
2257,16,0,1,2,1.2808704772957702,7,N,Nenhum,S,N,N,N,1.8081645587687407,E
2258,17,0,3,1,17.248682602823138,26,S,Alto,S,N,N,N,1.1158787303056936,E
2259,18,1,2,2,19.229993584742942,14,N,Elevado,N,N,N,N,2.0033079798237297,D
2260,17,0,0,1,4.934948413347618,26,S,Elevado,N,N,N,N,0.8897149150878433,E
2261,17,1,2,2,9.001905371817188,2,S,Alto,S,S,N,N,3.984673602658726,A
2262,17,0,0,2,0.4426890205899414,5,N,Baixo,S,N,N,N,2.3254340649162404,D
2263,17,1,0,1,12.81420449454443,27,N,Baixo,S,N,S,N,0.6133163315649763,E
2264,17,1,0,2,8.278521161051778,12,S,Baixo,S,S,S,N,2.71222974268319,C
2265,16,0,0,3,5.401169322031114,11,N,Moderado,N,N,S,N,2.096616211446693,D
2266,17,1,1,3,4.1367422123321695,18,N,Baixo,S,N,N,N,1.183063850341623,E
2267,17,1,1,2,13.080461553175208,28,N,Baixo,N,N,S,N,0.5601746057023475,E
2268,18,0,3,4,8.32434062064629,17,N,Alto,N,N,N,N,1.1674254127713368,E
2269,15,1,1,2,3.5931857805982403,23,N,Moderado,S,N,N,S,0.9231815615047178,E
2270,16,1,1,1,13.78218162973648,0,N,Alto,S,N,N,N,3.84128624851289,A
2271,16,1,0,3,11.301445660733872,24,N,Elevado,S,S,N,N,1.212880751488374,E
2272,16,0,0,2,17.173441098589922,26,N,Alto,N,N,S,N,0.9621492198905311,E
2273,17,0,1,2,2.349517977529858,6,S,Alto,S,N,N,N,2.5020091336326127,C
2274,17,1,0,2,15.713332038889122,11,N,Alto,S,N,N,N,2.4562237944460525,D
2275,17,0,2,3,13.47033573634518,9,S,Moderado,S,N,N,N,2.646556960552807,C
2276,18,1,0,3,2.3002187365619564,28,S,Nenhum,N,N,N,N,0.3817684951501578,E
2277,15,1,0,2,13.896414597434417,11,S,Nenhum,S,S,N,N,2.396139095071558,D
2278,17,1,0,1,8.830945777596607,10,S,Baixo,N,S,S,N,2.595648862597705,C
2279,15,1,0,2,18.899695711116863,3,S,Alto,S,S,N,N,4.0,A
2280,18,1,0,2,2.8322270123579862,18,S,Elevado,S,N,N,N,1.4195226349555488,E
2281,16,0,2,1,12.85666781631476,5,N,Elevado,S,S,N,N,3.432684708354722,B
2282,17,1,0,2,7.6396009092589185,24,N,Nenhum,N,N,N,S,0.1293067518875465,E
2283,15,0,1,2,19.136293411817554,8,S,Elevado,N,N,N,N,2.9289482377250686,C
2284,15,0,0,1,6.59949790580553,19,N,Moderado,N,N,N,N,0.9471334632498166,E
2285,17,1,0,1,19.243718189836,9,S,Alto,N,S,N,N,2.9995441039151167,C
2286,16,1,0,1,18.02971702201498,4,S,Baixo,S,N,N,N,3.055386295398076,B
2287,16,0,2,3,5.407664706213127,26,N,Nenhum,N,N,N,N,0.0,E
2288,16,0,0,1,16.070835536528556,12,S,Moderado,N,S,N,S,2.745858798383193,C
2289,18,0,2,1,19.91208403607012,8,N,Alto,S,N,S,S,3.214628425697648,B
2290,15,1,0,2,5.053260043425647,1,N,Baixo,N,N,S,N,3.4154133242434344,B
2291,15,0,2,1,8.735543386466393,17,N,Baixo,S,N,N,S,1.4693892718306072,E
2292,15,1,0,0,10.403614731335193,20,N,Elevado,N,N,N,N,1.5521129376507927,E
2293,18,1,1,1,5.898622716077286,0,N,Elevado,N,N,N,N,3.548459826086951,A
2294,15,1,1,2,0.3052967929205952,23,N,Nenhum,S,N,N,N,0.192625111740147,E
2295,18,0,3,2,4.402584883950533,20,N,Alto,N,N,N,N,1.3489974202990602,E
2296,16,1,0,1,5.638737686835169,11,S,Moderado,N,S,N,N,2.1431050688591977,D
2297,17,1,0,2,8.871994026363744,9,N,Moderado,N,S,N,S,2.4713865329338423,D
2298,15,1,0,4,3.4220495682680374,1,N,Moderado,N,S,N,N,3.205425334412305,B
2299,15,1,2,1,17.465087133833453,27,N,Moderado,S,N,N,N,0.4541144380742554,E
2300,16,1,1,1,14.098222654626722,8,S,Moderado,S,N,N,N,2.809833207494068,C
2301,17,0,2,1,1.7040095511932396,1,S,Moderado,N,N,N,N,2.997505608420635,C
2302,18,1,0,2,13.001849022798629,22,N,Moderado,S,S,N,S,1.1761890337144745,E
2303,17,1,0,2,13.073129528112409,23,N,Alto,S,S,S,N,1.6689245457866109,E
2304,16,0,0,1,19.124423472872557,29,S,Alto,S,S,N,N,1.6230040750090506,E
2305,16,1,3,2,0.0604174271232249,21,N,Moderado,N,N,N,S,0.5177931283748711,E
2306,17,0,1,0,4.958648996116144,13,N,Baixo,S,N,N,N,1.9461006983336528,E
2307,18,1,3,2,18.55582958750631,10,N,Alto,N,S,N,N,2.815003047977988,C
2308,18,0,0,2,18.64267830796566,22,N,Alto,S,N,N,N,1.24818256681425,E
2309,15,0,1,1,14.411728387412747,10,S,Alto,S,N,N,N,2.759014343384976,C
2310,18,1,1,2,15.3152664209508,16,N,Moderado,N,S,N,N,1.9212942080249984,E
2311,17,1,0,1,1.8296591585929425,3,N,Baixo,N,N,N,N,2.732290675858265,C
2312,16,1,2,2,10.277516695564673,12,N,Alto,N,N,N,N,2.2286086189122747,D
2313,15,0,3,0,4.631659825779988,6,S,Moderado,N,N,S,N,2.611688472593835,C
2314,15,0,2,3,3.624360872272345,15,S,Elevado,N,N,S,N,2.197776727185656,D
2315,16,0,2,1,16.20606598246665,0,S,Alto,S,N,N,N,3.3355067927178226,B
2316,18,1,0,3,2.7007627336109485,12,N,Baixo,N,N,N,N,1.7215979626358573,E
2317,16,0,0,1,9.373032739927703,0,N,Moderado,N,S,S,S,3.2879731984208025,B
2318,18,0,3,2,18.77156479172066,10,S,Alto,N,N,N,N,2.561964556788972,C
2319,16,1,0,1,3.716641111306851,5,N,Moderado,N,N,N,N,2.3585718660404216,D
2320,17,0,2,3,19.55986847476469,19,S,Moderado,N,N,N,N,1.497673654260138,E
2321,18,0,2,1,19.88575971522118,2,N,Alto,S,N,N,N,3.5172371287357262,A
2322,17,1,1,1,11.112343093648056,11,N,Alto,N,N,N,N,2.404089819888117,D
2323,15,0,3,2,3.4028548035431583,4,N,Baixo,S,S,S,S,2.5172289818586204,C
2324,16,1,0,0,6.322097758817913,8,S,Moderado,N,N,N,N,2.4352442824022056,D
2325,15,1,0,1,8.489856653530703,25,S,Elevado,S,N,N,N,1.283227506286419,E
2326,15,1,0,3,6.186484487164458,25,N,Elevado,N,S,N,N,1.099434304470497,E
2327,15,1,0,4,5.612711597530316,11,N,Alto,S,N,N,N,2.1911967950430395,D
2328,15,1,0,1,19.44459418432715,29,S,Elevado,S,N,S,N,1.584478764070205,E
2329,16,0,0,3,3.067296548314913,29,N,Moderado,S,N,N,N,0.4757308333876264,E
2330,15,0,2,2,14.666558174337244,27,S,Moderado,S,N,N,N,1.2072685461345751,E
2331,16,1,3,1,0.0082057887834974,26,N,Moderado,S,N,N,N,0.264924162952827,E
2332,16,1,0,2,11.923653388047535,9,N,Baixo,S,N,N,N,2.706659620286692,C
2333,17,0,0,2,18.31886007908105,18,N,Moderado,S,N,N,N,1.5304278892477712,E
2334,18,1,3,4,5.75868188186438,4,N,Moderado,S,S,N,S,3.1274525275923986,B
2335,18,1,0,1,3.710519505154384,25,N,Alto,S,N,N,N,1.003614145687202,E
2336,16,1,0,2,13.03359589756854,4,N,Alto,N,N,N,S,3.3692186048208828,B
2337,17,0,0,0,14.252028145967865,8,N,Alto,N,N,N,N,2.79138610847234,C
2338,16,0,1,1,13.760610379039626,26,N,Moderado,S,N,N,N,0.6735259456903064,E
2339,16,1,0,0,6.386337600427481,27,N,Baixo,N,N,N,N,0.3375541414467983,E
2340,16,1,3,4,5.044048043186617,25,S,Moderado,S,N,N,N,0.886889415770466,E
2341,17,0,0,3,19.11837599924088,26,N,Alto,N,S,S,N,1.5066627733506968,E
2342,18,0,1,2,18.46599016539859,19,N,Baixo,N,S,S,N,1.7051993889190245,E
2343,17,1,0,2,9.146332197856406,16,N,Moderado,S,N,N,S,1.972791413902718,E
2344,15,1,0,1,16.923877323087467,9,N,Moderado,N,S,N,N,2.626082828753646,C
2345,17,0,1,1,9.04646955268592,20,S,Alto,N,N,N,N,1.671968652950504,E
2346,17,0,2,1,8.487780361450207,0,N,Alto,N,N,N,N,3.0937609252908795,B
2347,17,0,2,1,3.135258951985893,21,S,Alto,N,S,N,S,1.6433737595842497,E
2348,17,1,1,2,8.528121129839457,27,N,Moderado,S,S,N,N,0.3392066993150443,E
2349,18,0,3,2,10.74833877199614,15,N,Moderado,N,N,S,S,1.9263590676627524,E
2350,15,1,2,0,0.4500865485737293,25,N,Baixo,S,N,N,N,0.4499062079461153,E
2351,18,0,2,0,8.882260103508129,25,S,Baixo,N,N,N,N,0.7095708392685087,E
2352,18,0,0,1,15.627124367904006,14,S,Baixo,S,N,N,S,1.748279682449194,E
2353,17,0,0,2,13.600921127485396,22,N,Baixo,N,S,N,N,0.9721682581321198,E
2354,16,0,0,3,12.7031397772787,16,S,Baixo,N,N,N,S,1.934935784062694,E
2355,16,1,1,2,18.19110856874405,25,N,Baixo,N,N,S,N,0.6903478839140333,E
2356,18,1,0,3,0.3606401965046002,19,S,Baixo,N,N,N,N,0.7303661593128756,E
2357,18,0,0,2,11.140951723844683,24,N,Alto,N,N,N,S,0.6822651648416035,E
2358,17,1,2,1,15.746976968194142,12,N,Elevado,S,S,N,N,3.0234824828446896,B
2359,18,0,2,1,10.826707654025345,0,N,Alto,N,S,S,N,3.729652301008408,A
2360,17,0,3,3,6.477911051607583,24,S,Nenhum,N,N,N,N,0.8419632253726905,E
2361,16,0,0,2,2.725011301839557,7,S,Moderado,N,N,N,N,2.584174278596964,C
2362,16,0,1,1,17.751261436323826,4,S,Alto,S,N,N,N,3.3721260428259656,B
2363,15,1,0,2,9.41524784775206,5,S,Baixo,N,N,N,N,3.060805402033993,B
2364,16,0,0,2,17.562303939714027,22,N,Alto,N,N,N,N,1.1680520002406818,E
2365,18,0,0,2,11.717042448663369,19,S,Moderado,N,N,N,N,1.3492561219436314,E
2366,16,1,0,3,13.483842332300016,29,S,Elevado,S,N,N,N,1.1179648263826585,E
2367,17,0,0,2,16.085223087569002,13,N,Alto,S,N,S,N,2.578667734306398,C
2368,16,0,2,2,13.183110892002688,21,N,Alto,N,S,N,N,1.6255519548363606,E
2369,15,0,0,0,7.961096813578754,22,N,Alto,N,N,N,S,0.9340163958011902,E
2370,16,1,2,0,10.27266767857302,10,S,Baixo,N,S,N,S,2.702638340113748,C
2371,17,0,1,1,16.060910493517596,5,S,Baixo,S,N,N,N,2.964009263152522,C
2372,17,1,0,0,7.473005927459684,10,S,Moderado,N,S,N,N,2.267458131705519,D
2373,18,0,0,2,7.762429135369942,12,S,Baixo,S,N,N,N,1.7536230683511045,E
2374,16,0,0,2,1.913802321160023,11,S,Baixo,N,S,N,N,2.0232340815930123,D
2375,17,1,1,1,18.291688704434957,21,S,Moderado,N,N,N,N,1.6780125322160857,E
2376,15,0,0,3,1.8207262989088344,1,S,Alto,N,S,S,N,3.659836405312248,A
2377,18,0,0,1,12.964183548971118,20,N,Nenhum,S,S,N,N,1.3627443691586447,E
2378,15,1,0,1,8.263889576055954,2,N,Baixo,S,N,N,N,2.8138057680897126,C
2379,16,1,1,1,8.112387805108847,22,N,Moderado,S,N,N,N,1.3027119835441363,E
2380,16,1,3,1,13.59103673145368,3,S,Moderado,N,S,N,S,3.3839114785072537,B
2381,16,1,0,1,1.3418746525975744,16,N,Baixo,N,S,N,N,1.3787513079619265,E
2382,18,1,2,2,11.874115659028693,27,N,Elevado,N,S,N,N,0.731486867136845,E
2383,17,0,1,2,15.440635719447096,27,N,Moderado,N,S,N,N,0.4005694786322673,E
2384,18,1,3,4,16.564255157731886,21,N,Moderado,N,S,S,N,1.7290731666537256,E
2385,15,0,2,0,3.410607787875506,5,N,Nenhum,N,N,N,N,2.615653764886057,C
2386,18,0,1,1,17.948381001563472,6,N,Moderado,N,N,S,S,2.9869427371126283,C
2387,15,0,1,0,13.122921836948844,14,N,Alto,N,N,N,N,2.1269889706667486,D
2388,18,1,2,2,17.637096016413658,10,N,Baixo,S,N,S,N,2.7081110403183013,C
2389,17,1,0,0,9.705614342203964,23,N,Moderado,N,N,N,N,0.8157773688726507,E
2390,15,0,0,3,10.84066690194404,2,N,Nenhum,S,N,N,N,2.5244238950940066,C
2391,16,1,0,2,18.38076554057342,29,N,Elevado,N,N,N,N,0.9082386041357368,E
2392,16,1,2,2,17.998190867093435,5,N,Nenhum,S,N,N,N,3.0556902074734404,B
2393,18,1,2,2,8.96321746738004,25,N,Alto,N,N,N,S,0.8379468984553826,E
2394,16,1,0,1,5.488252632713635,1,N,Moderado,N,N,N,N,2.833576110778921,C
2395,15,0,1,1,7.863408691285283,28,S,Moderado,S,N,N,N,0.7852135676838187,E
2396,16,0,0,1,7.755286570594995,13,N,Alto,N,N,N,S,1.8856147854844247,E
2397,17,1,0,2,5.73733749965588,8,N,Baixo,S,S,N,N,2.7012305082850903,C
2398,17,0,3,1,5.371592086659332,17,N,Moderado,S,N,N,N,1.5219159011875882,E
2399,18,1,0,1,17.22125872959439,18,N,Moderado,N,S,N,N,1.879725986688092,E
2400,15,1,0,4,1.3972384136932336,11,N,Nenhum,S,N,S,N,2.0373480173849385,D
2401,17,0,1,0,13.552223641991883,12,N,Alto,S,N,N,N,2.520673675043246,C
2402,17,0,2,3,3.456401029129046,25,N,Nenhum,N,N,N,N,0.1361659080098038,E
2403,15,0,0,2,6.890117867881265,11,N,Alto,S,N,N,N,1.9746552454467765,E
2404,16,1,1,1,1.2308606826967372,11,N,Moderado,S,N,S,N,2.194980371913127,D
2405,16,0,1,1,5.399472737109241,17,S,Baixo,N,N,S,N,1.7179959243485303,E
2406,18,1,0,1,15.36842142234484,8,N,Alto,N,S,N,N,2.510328721169093,C
2407,16,0,0,2,17.700306490945174,16,S,Moderado,N,S,S,N,2.4349505569398877,D
2408,15,0,1,2,4.430543038047341,20,N,Moderado,S,S,N,N,1.3550534623962087,E
2409,17,1,0,2,9.270956785178438,15,N,Moderado,S,S,N,S,1.5452551045196994,E
2410,16,1,3,3,9.406480958744128,16,N,Baixo,S,N,N,S,1.6190305128354965,E
2411,18,1,2,2,17.471506115194686,20,S,Alto,N,N,N,N,2.020741651591236,D
2412,16,1,3,1,15.255981057516108,23,N,Moderado,N,N,N,S,0.983576997394541,E
2413,15,1,0,1,10.261544367360996,7,N,Baixo,S,N,N,S,2.0624682672770884,D
2414,18,1,3,3,13.414944009435468,10,N,Alto,N,S,N,N,2.644194209070477,C
2415,16,1,0,1,16.947101078187337,23,N,Nenhum,S,S,N,N,1.3478638291935137,E
2416,18,1,0,0,0.1907790805108988,1,S,Baixo,S,S,N,N,3.055253981943473,B
2417,15,0,0,2,8.057800621000972,7,N,Moderado,N,S,N,N,2.513692714891721,C
2418,17,1,0,2,18.144863345541573,11,N,Alto,N,N,N,N,2.3403719144352,D
2419,15,1,1,3,14.806260616879028,20,N,Elevado,N,N,N,N,1.5820932661745084,E
2420,15,0,0,2,10.856827486681492,0,N,Alto,S,N,S,N,3.5655241629362697,A
2421,15,1,0,0,10.592890540702667,22,N,Moderado,S,S,N,N,1.6014725497408242,E
2422,15,0,1,3,6.955401952088756,12,N,Alto,S,S,N,N,2.637266428600202,C
2423,17,0,0,1,10.41041067283029,21,N,Moderado,N,N,N,S,0.9052099482554694,E
2424,17,1,1,1,13.107663989269064,20,S,Baixo,N,N,N,N,1.5767564705892163,E
2425,18,0,0,2,8.36726076857586,16,N,Elevado,S,N,S,N,1.785051807919565,E
2426,16,1,2,0,14.28306292784348,13,S,Baixo,N,N,N,N,1.8800650933404628,E
2427,17,0,2,2,17.224644545207717,13,N,Moderado,S,S,N,N,2.5552231050706653,C
2428,17,0,0,1,3.093696963697224,15,N,Alto,N,N,N,N,1.574306088258861,E
2429,16,0,0,2,9.030940456348487,16,N,Alto,N,N,S,N,1.8138466222839496,E
2430,17,1,0,1,8.160401825701623,5,S,Nenhum,N,N,N,N,2.5844682625115074,C
2431,15,1,2,2,13.74929608099456,25,N,Nenhum,N,S,N,S,0.5297986094952745,E
2432,15,0,0,3,4.997349305158587,27,N,Moderado,S,N,N,N,0.7146512864203396,E
2433,16,0,0,1,12.805018299045525,6,N,Moderado,N,N,N,S,2.737474165505196,C
2434,18,1,0,1,17.54978483462976,25,S,Moderado,S,N,N,N,1.2705295622953123,E
2435,18,1,0,1,8.362631995872453,25,N,Moderado,N,N,N,N,0.7508880429586313,E
2436,16,0,0,1,18.2203139995844,0,N,Elevado,N,N,N,N,3.75263935309428,A
2437,16,0,2,2,19.86327477866957,24,N,Baixo,N,S,S,N,1.1622578007219209,E
2438,15,1,0,2,2.121840998959041,14,S,Moderado,N,S,N,N,1.8714659014427095,E
2439,18,1,0,1,4.661063759697173,19,S,Moderado,N,N,N,N,1.074937388775604,E
2440,17,1,2,1,19.007595029641863,20,N,Baixo,S,N,N,N,1.3127724135140753,E
2441,15,1,2,1,19.166553729627736,17,N,Baixo,N,S,N,N,1.7028816752194542,E
2442,16,1,0,2,1.95414550773517,29,S,Elevado,N,N,N,N,0.5403751565523403,E
2443,18,0,0,1,0.2999700075427336,27,S,Alto,N,N,N,N,0.3418223884177119,E
2444,17,1,0,4,3.222000465128445,25,N,Baixo,N,N,N,S,0.2697208620534843,E
2445,17,0,3,2,19.92025566764497,12,S,Alto,N,N,N,N,2.504167767054588,C
2446,15,1,0,1,3.5999923322137373,23,N,Baixo,S,N,N,N,0.5303581886716461,E
2447,18,0,3,2,10.050952134440465,29,N,Alto,N,S,S,N,0.820105530138668,E
2448,18,1,1,3,16.96835452861022,1,S,Nenhum,N,S,N,N,3.408489770633043,B
2449,16,1,1,2,0.4080322137641268,18,N,Alto,S,N,N,N,1.3503298063610123,E
2450,18,0,0,1,12.08977964516919,14,S,Nenhum,N,S,N,S,2.029736582447598,D
2451,18,0,0,1,5.540508977392486,11,N,Moderado,N,N,S,N,1.7745311027993365,E
2452,15,1,0,3,17.246698328794633,14,N,Alto,N,N,S,N,1.9919099489857044,E
2453,18,1,0,2,5.669222985281584,24,S,Baixo,N,N,S,N,0.7540357233429884,E
2454,17,1,1,2,13.735114405638178,17,N,Moderado,N,N,N,N,1.4913821292254057,E
2455,15,1,3,3,13.48439264894794,13,N,Nenhum,S,S,N,N,2.1573918332612245,D
2456,15,1,1,3,4.429870977192801,5,S,Alto,S,S,N,S,3.107348400568035,B
2457,16,0,2,3,0.6959839973670023,11,N,Moderado,S,S,N,N,1.9995718607021808,E
2458,18,0,0,0,8.184991475707946,19,N,Moderado,N,N,N,S,1.363340948163794,E
2459,16,1,0,2,5.783863039317394,22,S,Elevado,S,N,N,N,1.3068680389383789,E
2460,17,0,0,2,16.179554992274173,29,N,Moderado,N,N,N,N,0.5885556231650223,E
2461,15,0,1,2,16.007283769106905,29,S,Nenhum,N,S,S,N,0.6819561389075344,E
2462,15,0,3,2,9.14047904385251,5,S,Alto,N,N,N,N,2.81858182437894,C
2463,15,1,1,1,12.13024450646438,25,N,Alto,N,N,S,N,0.7446928333756786,E
2464,17,0,0,2,12.085190319738505,29,N,Elevado,S,N,N,S,0.7251929462817994,E
2465,17,1,0,2,16.543162968552465,8,S,Baixo,S,N,N,N,2.9268204402631444,C
2466,16,0,1,0,8.50004828246395,29,N,Moderado,S,S,N,N,0.5522575734248654,E
2467,16,1,0,2,5.5089335958101815,24,N,Alto,S,S,N,N,1.298729106820987,E
2468,16,0,2,1,5.30069836281095,25,N,Alto,S,S,N,S,1.1867378284984922,E
2469,18,1,2,1,10.723845585644083,3,N,Alto,N,S,N,S,3.3327885878934707,B
2470,15,1,1,0,8.98296405464425,16,N,Baixo,N,N,N,N,1.4890670205298442,E
2471,15,0,0,2,8.802415419698724,1,S,Baixo,S,N,S,N,3.30737811355316,B
2472,16,1,0,2,1.8227467817941445,15,S,Baixo,N,N,N,N,1.6109406825598966,E
2473,15,1,0,2,14.372074813803913,23,N,Elevado,S,S,N,N,2.057378500596372,D
2474,16,1,0,2,4.274733759638214,13,N,Baixo,N,N,N,N,1.673711404485327,E
2475,18,1,0,3,3.9390726041744273,25,N,Moderado,N,N,S,N,0.4906300621749082,E
2476,18,1,1,1,8.255166405547868,7,N,Moderado,N,N,N,S,2.2316569717750228,D
2477,17,1,1,1,4.555566832356028,13,S,Moderado,S,N,S,N,2.259451153743707,D
2478,18,1,0,3,11.677165346160308,1,S,Moderado,N,N,N,N,3.454462459935305,B
2479,16,1,0,1,7.42926678668943,15,S,Alto,S,N,N,N,2.158610170146598,D
2480,18,0,0,4,8.978234451855801,3,N,Moderado,N,S,N,N,2.747908442514612,C
2481,17,0,0,3,10.743386432080577,0,N,Baixo,S,N,N,S,3.323902960329112,B
2482,15,1,2,2,4.070710449636097,22,N,Moderado,N,N,N,N,0.9097635331410971,E
2483,16,1,0,4,3.115032457310596,19,N,Alto,N,S,N,N,1.1678958000789352,E
2484,15,0,0,0,17.608438057472096,26,N,Elevado,N,N,N,N,1.2204179764419896,E
2485,17,0,0,1,8.674474056628421,13,S,Alto,N,N,S,N,2.3345256438757365,D
2486,17,0,2,2,8.241872192650783,7,S,Alto,N,N,N,N,2.8447322620424904,C
2487,17,1,1,1,0.7122430054568296,24,S,Moderado,S,N,N,N,0.9722477384320642,E
2488,15,0,0,3,9.959526051747863,27,S,Alto,N,N,N,S,0.8563970426697209,E
2489,15,1,1,0,11.083394432220002,24,N,Elevado,N,N,N,N,0.9526750330525334,E
2490,15,1,2,2,11.17681741909333,2,N,Moderado,N,S,N,N,3.235302580709104,B
2491,15,0,3,2,14.140623386457689,4,N,Nenhum,N,N,N,N,2.533432395797906,C
